Date,Datetime,Thermocline,Thermocline_depth,Thermocline_temp,Gradient,AirTempMax,AirTempMin,AirTempAvg,Level,Wind,RadMax,RadAvg,Rain,Flow
2019-05-10,2019-05-10 13:52:00,1.0,9.587096660341782,13.15688459437931,0.5656933300136693,25.6,11.0,19.17,615.88,1.18,556.0,134.19,0.0,1.613
2019-05-11,2019-05-11 13:52:00,1.0,8.824783659455067,13.376582156750883,0.5486962983797383,18.9,8.8,14.14,615.89,1.38,501.0,110.26,0.1,2.211
2019-05-12,2019-05-12 13:52:00,1.0,9.227061718263352,13.402785839469722,0.5846347050745759,21.0,4.8,13.35,615.91,1.69,531.0,162.06,0.2,2.324
2019-05-13,2019-05-13 13:52:00,1.0,9.138034721602564,13.574472273549802,0.5950409701853427,22.1,8.0,15.34,615.94,1.6,530.0,162.51,0.0,2.296
2019-05-14,2019-05-14 13:52:00,1.0,9.58988570393553,13.43899406602089,0.5521757920089989,26.6,6.6,16.6,615.88,1.18,528.0,160.06,0.0,2.092
2019-05-15,2019-05-15 14:00:00,1.0,7.695939066872051,14.391380298877923,0.665121947075809,27.5,9.2,18.84,615.81,1.37,533.0,158.36,0.0,1.944
2019-05-16,2019-05-16 13:52:00,1.0,8.265420811424525,14.198788275868736,0.6111633148266069,24.3,7.4,15.49,615.75,1.42,511.0,145.89,3.6,1.944
2019-05-17,2019-05-17 13:52:00,1.0,9.874081928748994,13.740883446527391,0.6291195476614782,11.5,5.9,9.1,615.73,1.53,216.0,29.57,26.0,1.917
2019-05-18,2019-05-18 13:52:00,1.0,10.398242358998177,13.463903188084355,0.5560018752310931,15.7,5.9,9.27,615.8,0.95,442.0,74.26,8.8,1.57
2019-05-19,2019-05-19 13:52:00,1.0,11.68963304437366,13.070197638449311,0.5637411012511784,14.7,7.0,10.62,615.88,1.58,450.0,88.26,0.0,1.417
2019-05-20,2019-05-20 13:52:00,1.0,10.909950926904926,13.371583439109694,0.5524708965641469,18.9,4.2,11.67,615.93,1.36,527.0,158.31,0.0,1.22
2019-05-21,2019-05-21 13:52:00,1.0,9.557220532469136,14.028287422614104,0.6097301722238537,21.8,6.2,13.89,616.0,1.24,560.0,159.96,0.0,0.638
2019-05-22,2019-05-22 13:52:00,1.0,9.505577514392538,14.122223517167924,0.6044422402599068,24.9,6.2,15.78,616.06,1.22,524.0,162.14,0.0,0.432
2019-05-23,2019-05-23 13:52:00,1.0,9.364407322259964,14.241035990548154,0.62054992715907,26.3,11.3,17.38,616.11,1.03,443.0,104.4,1.2,0.426
2019-05-24,2019-05-24 13:52:00,1.0,8.834727530333817,14.525633930500245,0.6506941146706442,13.9,10.3,12.04,616.18,1.33,125.0,27.98,4.3,0.421
2019-05-25,2019-05-25 13:52:00,1.0,10.28075600753228,13.9667773107453,0.6377358599090677,16.9,11.0,12.89,616.25,1.88,427.0,56.48,0.0,0.437
2019-05-26,2019-05-26 13:52:00,1.0,10.950315217325478,13.725279578077863,0.6195446317011353,17.5,9.4,13.11,616.3,1.81,355.0,88.78,0.0,0.51
2019-05-27,2019-05-27 13:52:00,1.0,10.614665912061003,13.893185167083333,0.6190533226263586,21.5,7.3,14.46,616.36,1.38,572.0,147.18,0.0,0.594
2019-05-28,2019-05-28 22:56:00,1.0,11.00568393238015,13.918098627072451,0.6653139719204457,15.9,8.5,12.39,616.43,1.88,617.0,99.09,0.0,0.578
2019-05-29,2019-05-29 19:56:00,1.0,11.517949788793912,13.652885769802673,0.6186927257059782,17.9,8.7,13.01,616.5,1.68,501.0,103.95,0.0,0.543
2019-05-30,2019-05-30 13:56:00,1.0,10.825107164448816,13.977726694858978,0.6205221122450322,27.0,10.9,19.14,616.56,1.18,536.0,169.26,0.0,0.497
2019-05-31,2019-05-31 13:56:00,1.0,9.68718068703424,14.566113163068028,0.6605837432150921,29.4,11.1,20.51,616.62,1.08,533.0,169.02,0.0,0.47
2019-06-01,2019-06-01 13:56:00,1.0,9.750663470290757,14.601339989441067,0.6560736685730149,31.6,12.2,22.1,616.65,1.4,529.0,166.42,0.0,0.492
2019-06-02,2019-06-02 13:56:00,1.0,8.277516711024745,15.310480478133304,0.714837414951905,33.3,13.5,23.14,616.68,1.41,530.0,156.17,0.0,0.352
2019-06-03,2019-06-03 14:56:00,1.0,6.536305375179673,16.302528024766847,0.8239883845718978,29.8,15.8,22.42,616.73,1.32,488.0,109.42,5.6,0.221
2019-06-04,2019-06-04 13:56:00,1.0,5.877717999747032,16.93889529753425,0.9359153912863044,32.1,14.7,22.36,616.76,1.98,549.0,142.33,0.2,0.274
2019-06-05,2019-06-05 13:56:00,1.0,5.4155655630602215,17.4204910786555,1.0037944043237417,15.3,8.6,12.23,616.79,0.96,464.0,72.89,0.0,0.25
2019-06-06,2019-06-06 13:56:00,1.0,7.076419312192908,16.302316106108734,0.8222848966543914,25.8,6.9,16.06,616.84,1.58,559.0,152.94,0.1,0.25
2019-06-07,2019-06-07 13:56:00,1.0,8.784248009722752,15.610122328226868,0.7934291602804322,22.4,8.6,16.36,616.89,1.2,575.0,155.8,0.0,0.249
2019-06-08,2019-06-08 13:56:00,1.0,9.186549268811882,15.332119700263489,0.7409683507095597,23.6,6.1,15.93,616.91,1.91,548.0,158.27,0.0,0.25
2019-06-09,2019-06-09 13:56:00,1.0,9.326865766428424,15.361691414402154,0.7674274773054783,28.2,11.6,18.8,616.95,1.33,529.0,145.25,0.0,0.333
2019-06-10,2019-06-10 13:56:00,1.0,7.787470415106604,16.357374790233653,0.8619687095339916,19.1,11.3,14.18,616.99,1.81,524.0,127.39,0.0,0.381
2019-06-11,2019-06-11 13:56:00,1.0,8.625880295585524,15.945158090078875,0.8295802098241811,15.7,7.5,10.57,617.02,1.17,422.0,89.57,0.0,0.322
2019-06-12,2019-06-12 13:56:00,1.0,9.31806432728109,15.571413578158328,0.7746158625431256,22.6,5.5,13.63,617.06,1.3,515.0,108.07,0.0,0.318
2019-06-13,2019-06-13 13:56:00,1.0,10.210489647948338,14.819621684919628,0.6905845400091977,24.5,7.6,16.45,617.1,2.39,513.0,143.4,0.0,0.294
2019-06-14,2019-06-14 13:39:45,1.0,11.009327279779964,14.879142630360093,0.7307417901190671,27.7,11.3,18.28,617.08,1.06,523.0,130.4,0.0,0.495
2019-06-15,2019-06-15 13:56:00,1.0,10.194878989904137,15.421087446354043,0.7630742732316236,24.5,9.7,17.07,617.1,1.48,549.0,156.04,0.0,0.596
2019-06-16,2019-06-16 13:56:00,1.0,9.844783750727771,15.676671417152496,0.7847567666124888,28.7,8.9,19.07,617.13,1.38,535.0,155.55,0.0,0.673
2019-06-17,2019-06-17 13:56:00,1.0,9.72512019676013,15.717132437369052,0.7938496113395015,32.3,13.2,23.49,617.17,1.59,522.0,157.47,0.0,0.623
2019-06-18,2019-06-18 13:56:00,1.0,8.430634889768436,16.637324884569363,0.8779578171887081,33.9,16.4,24.92,617.16,1.17,563.0,119.04,0.0,0.651
2019-06-19,2019-06-19 13:56:00,1.0,7.307604918722393,17.479797674155854,0.9815952917583955,30.1,16.3,22.54,617.15,0.95,456.0,112.93,1.0,0.625
2019-06-20,2019-06-20 13:56:00,1.0,7.210053702157958,17.54502645474455,0.998281900981528,25.6,13.1,17.43,617.13,0.95,557.0,99.6,5.7,0.586
2019-06-21,2019-06-21 13:56:00,1.0,7.516277327632308,17.40185640451698,0.965535128159626,21.2,12.8,15.99,617.1,1.07,340.0,80.32,6.8,0.678
2019-06-22,2019-06-22 13:56:00,1.0,8.244893574864008,16.95326659820045,0.9232339919544046,29.0,10.0,19.85,617.09,1.55,525.0,150.25,0.0,0.58
2019-06-23,2019-06-23 13:56:00,1.0,8.65493184287018,16.726246998663694,0.908037391534574,34.1,15.8,26.12,617.09,1.77,520.0,133.92,0.0,0.477
2019-06-24,2019-06-24 13:56:00,1.0,8.530344443675178,16.844990529567553,0.8958093481594958,31.3,15.9,24.45,617.09,2.1,493.0,132.1,0.0,0.541
2019-06-25,2019-06-25 13:56:00,1.0,8.489863043356667,16.945359405493654,0.9108799410579848,32.8,16.2,25.45,617.04,1.85,509.0,157.63,0.0,0.505
2019-06-26,2019-06-26 13:56:00,1.0,8.441934414634606,17.024970150663204,0.9255529768394553,34.0,15.3,25.9,616.99,2.96,506.0,156.38,0.0,0.479
2019-06-27,2019-06-27 13:56:00,1.0,8.77214274001429,17.00248160688303,0.9285745449616094,37.7,17.4,28.19,616.86,3.27,455.0,127.23,0.0,0.479
2019-06-28,2019-06-28 13:56:00,1.0,8.46691832240559,17.56395984753284,0.9928483899774534,39.8,20.1,30.65,616.72,1.53,504.0,160.57,0.0,1.079
2019-06-29,2019-06-29 13:56:00,1.0,7.554777418208531,18.209148722290937,1.0825198617144665,41.7,21.3,32.27,616.63,1.68,534.0,168.01,0.0,1.383
2019-06-30,2019-06-30 13:56:00,1.0,7.337741856966222,18.55514881672836,1.0706607207272365,38.3,17.9,28.99,616.54,1.67,514.0,159.07,0.0,1.308
2019-07-01,2019-07-01 14:52:00,1.0,6.885965059805004,19.212670870583818,1.1516407749040596,30.9,15.6,23.17,616.45,1.67,505.0,126.47,0.0,1.32
2019-07-02,2019-07-02 13:52:00,1.0,6.919854486708454,19.279813905811928,1.1509875431270515,30.8,15.0,22.0,616.28,1.01,536.0,120.54,0.0,0.752
2019-07-03,2019-07-03 13:52:00,1.0,6.946942660978184,19.273924036432312,1.1624417774477394,33.7,16.9,25.42,616.11,1.65,508.0,151.85,0.0,0.499
2019-07-04,2019-07-04 14:13:45,1.0,7.133074061265355,19.14537542764498,1.128626695832736,33.8,17.5,26.91,615.95,1.89,517.0,143.19,0.0,0.47
2019-07-05,2019-07-05 13:52:00,1.0,6.746538795008193,19.71913361799876,1.1940604556177306,36.4,18.2,27.47,615.78,1.13,525.0,141.03,0.0,0.489
2019-07-06,2019-07-06 13:52:00,1.0,5.894596557946056,20.73487662610847,1.3387477436434594,37.3,18.1,27.71,615.64,1.23,512.0,164.05,0.1,0.501
2019-07-07,2019-07-07 13:52:00,1.0,6.2185166422655325,20.435356249731463,1.245282138962402,33.6,16.2,25.02,615.5,1.24,512.0,156.09,0.0,0.614
2019-07-08,2019-07-08 14:52:00,1.0,6.894502385348142,19.89992317974561,1.1417746935334885,30.4,15.7,21.91,615.36,1.42,495.0,115.56,0.0,0.546
2019-07-09,2019-07-09 13:48:00,1.0,7.204872558073475,19.73281262832039,1.1409077215404686,21.6,14.2,17.92,615.19,1.28,376.0,63.85,0.0,0.438
2019-07-10,2019-07-10 13:48:00,1.0,7.383019333479059,19.6662094539627,1.099330461155592,30.1,14.0,22.06,615.04,1.18,508.0,158.85,0.0,0.425
2019-07-11,2019-07-11 13:48:00,1.0,7.244740078534745,19.85314270960232,1.111438152172198,33.9,16.0,24.91,614.9,1.16,513.0,160.68,4.9,0.42
2019-07-12,2019-07-12 13:48:00,1.0,7.132424008057267,20.04827327174918,1.1143409406633111,36.0,17.0,26.41,614.75,1.23,512.0,153.26,0.0,0.28
2019-07-13,2019-07-13 13:48:00,1.0,6.466974117530476,20.70379277220798,1.1758760735487783,32.3,17.8,24.22,614.62,1.13,507.0,107.71,2.5,0.191
2019-07-14,2019-07-14 13:48:00,1.0,6.503847256207765,20.799816107262785,1.187888400977144,27.3,16.5,21.4,614.52,1.4,471.0,133.2,5.1,0.19
2019-07-15,2019-07-15 13:48:00,1.0,6.727167344289706,20.7028287872384,1.1583789397249475,27.9,16.6,21.97,614.39,1.45,516.0,162.15,0.0,0.235
2019-07-16,2019-07-16 13:48:00,1.0,7.481161983774104,20.026418462062992,1.0361456449437938,30.5,13.4,22.56,614.24,1.09,516.0,157.05,0.0,0.502
2019-07-17,2019-07-17 13:44:00,1.0,7.35176433770468,20.2252293790365,1.0449895774246336,29.2,16.3,21.9,614.07,1.37,501.0,134.77,1.4,0.414
2019-07-18,2019-07-18 13:44:00,1.0,6.325304027019091,21.19878948567385,1.170763345088524,29.0,16.5,21.78,613.92,1.48,505.0,155.23,0.0,0.355
2019-07-19,2019-07-19 14:44:00,1.0,7.1184982304711175,20.53257213807086,1.0539083432470022,33.7,14.5,24.35,613.77,1.59,496.0,148.01,0.0,0.263
2019-07-20,2019-07-20 13:44:00,1.0,8.105019877267836,19.83488450303213,0.956665049175868,35.1,18.1,26.1,613.63,1.46,487.0,136.72,0.7,0.18
2019-07-21,2019-07-21 13:44:00,1.0,7.453542251908154,20.39269078764204,0.9885600763846618,35.4,16.9,25.56,613.5,1.39,469.0,140.4,0.0,0.166
2019-07-22,2019-07-22 13:44:00,1.0,7.464510199253237,20.512468781840678,0.9924135470965324,36.5,19.4,28.57,613.37,1.66,483.0,150.55,0.0,0.2
2019-07-23,2019-07-23 13:44:00,1.0,7.383000274819278,20.621835414866588,0.9707508902884996,39.4,20.6,30.08,613.24,1.65,497.0,145.35,0.0,0.283
2019-07-24,2019-07-24 13:44:00,1.0,7.730762460326757,20.43560143134153,0.9316481677094934,36.3,21.6,29.14,613.12,1.57,523.0,97.65,0.1,0.267
2019-07-25,2019-07-25 11:34:00,1.0,8.244633653760832,20.209021583194826,0.8942785708812835,37.9,21.6,28.81,612.96,1.83,487.0,117.31,3.6,0.25
2019-07-26,2019-07-26 14:40:00,1.0,7.841983429525168,20.535645775436937,0.9282458413424024,28.8,16.6,21.25,612.8,0.96,476.0,63.05,4.3,0.364
2019-07-27,2019-07-27 13:40:00,1.0,7.96853043138669,20.516980860688705,0.8996986001593719,21.9,14.6,16.77,612.68,0.99,358.0,49.91,1.5,0.336
2019-07-28,2019-07-28 13:40:00,1.0,8.501221361741207,20.12313176911653,0.8358724530161261,25.4,12.0,18.35,612.54,1.28,559.0,146.99,0.0,0.252
2019-07-29,2019-07-29 13:40:00,1.0,8.325460624024009,20.2971947720372,0.821143986540271,34.6,13.2,22.49,612.41,1.29,519.0,149.35,0.0,0.428
2019-07-30,2019-07-30 13:40:00,1.0,8.266654378452648,20.46709337463969,0.8284748135428686,24.9,13.9,18.95,612.24,1.57,502.0,154.81,0.0,0.354
2019-07-31,2019-07-31 13:40:00,1.0,9.057849943441688,19.945539803265586,0.7548224998915707,29.0,11.2,20.02,612.06,1.23,487.0,146.26,0.0,0.266
2019-08-01,2019-08-01 13:40:00,1.0,9.80209081694031,19.50425282959918,0.6967501695943454,30.8,16.7,21.82,611.9,1.02,479.0,107.55,0.0,0.259
2019-08-02,2019-08-02 13:40:00,1.0,8.972715055879279,20.12104751891374,0.7347246729818586,31.8,15.1,23.03,611.75,0.96,496.0,150.75,0.0,0.367
2019-08-03,2019-08-03 13:40:00,1.0,8.952817788923383,20.188257974301383,0.7381196789680722,34.9,15.7,25.32,611.68,1.28,490.0,146.58,0.1,0.46
2019-08-04,2019-08-04 13:40:00,1.0,8.400892718500028,20.62714272197637,0.7690986484394813,34.9,17.5,25.99,611.64,1.24,486.0,144.04,0.2,0.712
2019-08-05,2019-08-05 13:35:00,1.0,7.98321541354276,20.991961730423974,0.799489759063178,33.7,15.7,24.47,611.6,1.2,481.0,143.89,1.1,0.951
2019-08-06,2019-08-06 13:35:00,1.0,7.516259608665251,21.349186443373505,0.8251310293750187,33.1,16.8,25.1,611.48,1.18,519.0,128.74,0.0,0.659
2019-08-07,2019-08-07 13:35:00,1.0,7.273855780406428,21.65124591648205,0.8373634322610926,30.8,18.3,24.51,611.33,0.97,403.0,91.49,3.0,0.303
2019-08-08,2019-08-08 13:35:00,1.0,7.752261080825786,21.46065932579685,0.8062558780177227,36.0,19.4,28.12,611.2,0.81,486.1,132.58,0.0,0.273
2019-08-09,2019-08-09 13:35:00,1.0,7.473183779339281,21.71778218878697,0.8215184739756154,36.6,21.5,28.53,611.07,1.02,492.0,133.4,0.0,0.694
2019-08-10,2019-08-10 13:35:00,1.0,8.25054811675617,21.214796755831145,0.7621344306119866,29.3,15.9,23.08,610.99,1.21,457.0,123.05,0.0,0.978
2019-08-11,2019-08-11 13:35:00,1.0,8.279603834531462,21.17337522059676,0.7434660118347729,27.6,14.8,20.63,610.9,1.42,509.0,128.58,1.5,1.233
2019-08-12,2019-08-12 13:35:15,1.0,8.938768548689133,20.82411457626289,0.704639472654673,23.1,13.3,17.8,610.81,1.55,481.0,133.03,1.9,1.404
2019-08-13,2019-08-13 13:35:15,1.0,9.52250395955082,20.44442612970864,0.66372604890379,24.8,12.4,17.9,610.71,1.28,492.0,146.77,0.0,1.194
2019-08-14,2019-08-14 13:35:00,1.0,10.320936249053602,20.060704743568166,0.6191553794834164,31.7,12.1,21.17,610.61,1.33,483.0,141.35,0.0,1.006
2019-08-15,2019-08-15 13:35:15,1.0,10.234383010481537,20.116520201550664,0.6234510154359896,28.0,15.3,20.86,610.54,1.44,509.0,116.25,0.0,0.993
2019-08-16,2019-08-16 16:35:40,1.0,10.347852931196796,20.12234996298595,0.6131519527309521,33.1,12.2,22.41,610.48,1.24,476.0,139.2,0.0,1.582
2019-08-17,2019-08-17 13:31:00,1.0,11.186690663272785,19.757309721838656,0.5814411197655467,35.9,17.3,26.67,610.37,1.47,472.0,137.75,0.0,1.901
2019-08-18,2019-08-18 13:31:00,1.0,10.220009781335882,20.33566669373451,0.6158768175233149,34.0,17.0,25.07,610.27,1.54,528.0,127.86,0.0,1.802
2019-08-19,2019-08-19 13:31:00,1.0,9.84779108729362,20.61551020667657,0.6232764194914502,24.1,14.9,18.83,610.17,1.3,480.0,67.71,1.0,1.782
2019-08-20,2019-08-20 13:31:00,1.0,11.04455301144565,20.009555450894855,0.5777728500589419,23.2,13.6,16.83,610.09,0.99,457.0,81.29,13.7,1.63
2019-08-21,2019-08-21 13:31:00,1.0,11.936074486027564,19.60881316758069,0.5421668910377591,26.3,12.7,19.13,610.01,1.02,475.0,117.48,0.0,1.408
2019-08-22,2019-08-22 13:12:15,1.0,12.429475396055611,19.43024348721505,0.5296367369825461,30.0,11.9,20.87,609.92,1.34,478.0,138.35,0.0,1.408
2019-08-23,2019-08-23 13:31:00,1.0,12.700885975831024,19.35564028097952,0.5182264198390136,31.0,13.1,22.22,609.84,1.49,469.0,134.64,0.0,1.727
2019-08-24,2019-08-24 13:31:00,1.0,12.990831056191997,19.23744523034288,0.5101985933980941,33.1,16.04,24.4,609.83,1.56,459.9,135.37,0.0,1.709
2019-08-25,2019-08-25 13:31:00,1.0,12.8677904982395,19.330109198824797,0.5116616679126018,31.9,16.3,24.69,609.81,1.7,457.0,128.71,0.0,1.549
2019-08-26,2019-08-26 13:31:00,1.0,12.98311859445104,19.34910266067036,0.5138559559764317,28.4,16.2,22.28,609.81,1.58,435.0,93.51,0.7,1.494
2019-08-27,2019-08-27 13:31:00,1.0,13.19414771086666,19.29435332924362,0.5096501761157093,27.1,14.9,19.48,609.71,0.81,416.8,77.76,6.1,1.436
2019-08-28,2019-08-28 13:31:00,1.0,13.007670780040296,19.414228953762965,0.5111622998556484,30.3,14.4,22.08,609.61,1.13,454.0,125.91,0.0,1.337
2019-08-29,2019-08-29 13:31:00,1.0,12.08183591266768,19.880343530028547,0.5361864216417835,32.6,16.0,23.8,609.52,1.15,453.0,118.53,0.0,1.339
2019-08-30,2019-08-30 13:31:00,1.0,11.867073032057064,20.02005613439576,0.5414656935503537,34.1,16.4,24.94,609.46,1.23,438.0,117.88,0.0,1.431
2019-08-31,2019-08-31 13:31:00,1.0,11.403731317730484,20.284419820577533,0.5600501639552071,34.6,18.1,24.44,609.45,1.03,468.0,88.5,2.0,1.799
2019-09-01,2019-09-01 13:31:00,1.0,11.35854381625952,20.29798531856123,0.5577510892112159,25.0,16.3,19.92,609.43,1.05,389.0,58.63,0.0,1.848
2019-09-02,2019-09-02 13:31:00,1.0,12.002558313074136,20.014335884941897,0.541306187980215,23.4,14.3,17.83,609.4,1.44,466.0,122.09,0.0,1.813
2019-09-03,2019-09-03 13:31:00,1.0,13.128096843503098,19.49335265801645,0.506106316539455,28.2,11.2,19.25,609.33,1.08,473.0,121.76,0.0,1.643
2019-09-04,2019-09-04 13:31:00,1.0,13.422346564674209,19.410339420065352,0.499616828437766,27.1,11.2,18.86,609.27,1.29,461.0,119.65,3.6,1.538
2019-09-05,2019-09-05 13:27:00,1.0,13.222836550627257,19.521889411743963,0.4885274156829773,20.2,12.7,16.32,609.18,1.79,466.0,104.11,0.0,1.511
2019-09-06,2019-09-06 13:27:00,1.0,14.434362854774468,19.07334371792061,0.4591992962643694,21.4,11.1,15.52,609.05,1.46,450.0,111.74,0.0,1.482
2019-09-07,2019-09-07 13:27:00,1.0,15.10594989392281,18.834423335645265,0.4367242746581894,23.4,10.1,16.26,608.93,1.09,451.0,114.92,2.0,1.476
2019-09-08,2019-09-08 13:27:00,1.0,15.376721161943715,18.773217334660004,0.4300012430686522,22.9,11.0,16.54,608.81,1.09,458.0,98.06,0.9,1.517
2019-09-09,2019-09-09 13:27:00,1.0,16.814620702996645,18.34097847512749,0.4160661658155007,22.9,8.3,15.81,608.7,0.97,416.0,91.61,0.0,1.582
2019-09-10,2019-09-10 13:27:00,1.0,18.919159320067383,17.66707357589172,0.3989382893155309,16.9,11.0,14.12,608.61,2.11,365.0,67.0,0.0,1.572
2019-09-11,2019-09-11 13:27:00,1.0,19.76159584853174,17.400454098118338,0.3916567723992656,22.2,12.5,16.71,608.52,2.0,400.0,89.11,6.4,1.563
2019-09-12,2019-09-12 13:27:00,1.0,20.26644977486346,17.278628565028548,0.3831933641256242,27.1,10.7,18.39,608.48,0.99,428.0,105.16,0.1,1.589
2019-09-13,2019-09-13 13:27:00,1.0,20.233285827147416,17.31246127034735,0.3756381256960992,24.5,13.4,17.92,608.42,1.41,340.0,55.23,0.2,1.709
2019-09-14,2019-09-14 13:27:00,1.0,21.21597120517532,17.07730617009875,0.3726697868880926,24.8,12.7,19.43,608.4,1.74,386.0,85.52,0.1,1.834
2019-09-15,2019-09-15 13:27:00,1.0,21.35549114842562,17.083596667122713,0.3726149975818558,25.7,15.6,18.83,608.37,1.11,400.0,51.91,13.8,1.774
2019-09-16,2019-09-16 13:27:00,1.0,21.48657659400494,17.091220492701147,0.3724333681470853,26.1,15.7,19.59,608.38,0.83,404.0,76.14,0.2,1.674
2019-09-17,2019-09-17 13:27:00,1.0,20.694283104861604,17.350798198382606,0.3744635442546631,29.0,16.5,21.9,608.38,1.08,405.0,83.47,0.0,1.304
2019-09-18,2019-09-18 13:27:00,1.0,20.69376003095223,17.407588452461585,0.3809143122758769,27.0,14.2,20.1,608.36,0.96,411.0,62.27,0.0,0.841
2019-09-19,2019-09-19 13:27:00,1.0,21.051763519873525,17.31807977183496,0.3755288218341555,25.6,13.4,19.11,608.34,1.04,390.0,72.83,0.0,0.865
2019-09-20,2019-09-20 13:27:00,1.0,21.382117966313945,17.26418177074082,0.3761178604982049,25.9,13.6,18.86,608.32,1.95,414.0,85.19,3.5,1.261
2019-09-21,2019-09-21 13:27:00,1.0,21.588305939360048,17.216892402038347,0.3772703239995962,26.88,15.3,20.06,608.33,1.02,500.0,90.56,0.0,1.412
2019-09-22,2019-09-22 13:27:00,1.0,20.366865418201115,17.63789100353243,0.377998828325083,23.9,14.5,19.78,608.35,1.25,362.0,69.64,0.0,1.368
2019-09-23,2019-09-23 13:27:00,1.0,22.41116311296981,17.022927753169228,0.3819047998643086,24.4,10.8,17.4,608.34,1.02,340.0,76.21,0.0,1.189
2019-09-24,2019-09-24 13:27:00,1.0,23.148289684425045,16.799701547442133,0.3941207096190382,27.1,16.2,21.47,608.34,1.28,464.0,96.18,0.0,0.923
2019-09-25,2019-09-25 13:27:00,1.0,22.55287609538355,17.027952821859436,0.3819026629225277,23.3,12.9,17.06,608.35,0.86,386.0,73.41,0.0,0.795
2019-09-26,2019-09-26 13:27:00,1.0,23.02659732538083,16.874912004835036,0.3825442031232207,28.3,11.7,18.83,608.36,1.11,391.0,91.56,0.0,0.788
2019-09-27,2019-09-27 13:33:15,1.0,23.254502107813213,16.82662008027461,0.3828229568306405,26.9,13.6,19.42,608.37,1.08,396.0,92.78,0.0,1.108
2019-09-28,2019-09-28 13:27:00,1.0,23.196736223842244,16.84611880015818,0.3844056562279014,26.2,11.4,18.18,608.38,1.16,390.0,89.32,0.0,1.25
2019-09-29,2019-09-29 13:27:00,1.0,24.02035949857228,16.66366536770913,0.3845275357045636,28.8,13.7,19.88,608.39,0.99,402.0,90.9,0.0,1.115
2019-09-30,2019-09-30 13:27:00,1.0,23.42818841982399,16.837866264309042,0.3814127091967059,28.2,12.4,19.48,608.4,1.12,385.0,86.63,0.0,1.023
2019-10-01,2019-10-01 13:27:00,1.0,23.419399604159715,16.86610629053532,0.3798432831889542,26.9,14.8,19.6,608.39,1.24,380.0,75.33,0.0,1.121
2019-10-02,2019-10-02 13:27:00,1.0,23.840703155590106,16.732517667428898,0.3875014633165179,20.2,12.7,16.35,608.41,1.49,427.0,67.04,3.4,1.068
2019-10-03,2019-10-03 13:27:00,1.0,24.472336021443464,16.547419028624173,0.3883477625507368,24.5,7.7,16.05,608.44,1.13,387.0,84.14,0.0,1.068
2019-10-04,2019-10-04 13:27:00,1.0,24.93179580266957,16.428400791785226,0.3857673252622184,25.1,12.2,17.6,608.49,1.12,409.0,79.11,0.0,1.091
2019-10-05,2019-10-05 13:27:00,1.0,24.82692970315218,16.497640819779836,0.3760585932572624,25.2,13.6,18.12,608.51,0.9,379.0,83.15,0.0,1.004
2019-10-06,2019-10-06 13:27:00,1.0,24.7459404626837,16.536013101185265,0.3747526762868212,22.4,10.0,15.47,608.54,1.22,344.0,62.44,0.1,0.948
2019-10-07,2019-10-07 13:27:00,1.0,24.764970905480908,16.531256492082505,0.3761837559626251,24.4,10.7,17.1,608.56,1.1,373.0,69.13,0.0,1.027
2019-10-08,2019-10-08 13:27:00,1.0,26.09949585712142,16.206065326288964,0.3925141476520792,28.3,13.2,19.53,608.54,1.14,363.0,76.58,0.1,0.916
2019-10-09,2019-10-09 13:27:00,1.0,27.116244211736007,15.985442268863087,0.4057602056685994,18.9,12.1,14.96,608.5,1.07,140.0,28.64,0.0,0.847
2019-10-10,2019-10-10 13:27:00,1.0,27.15243546946341,16.00255177788935,0.4108709559371331,21.9,7.6,13.86,608.5,1.11,360.0,76.3,0.0,0.835
2019-10-11,2019-10-11 13:27:00,1.0,28.03874057971903,15.7451172714245,0.4327440946382559,24.0,9.2,17.06,608.5,1.66,344.0,73.49,3.8,1.164
2019-10-12,2019-10-12 13:27:00,1.0,28.39810521225118,15.636550495244606,0.4405237041203307,25.4,15.4,19.68,608.5,2.08,420.0,60.48,0.0,1.373
2019-10-13,2019-10-13 13:27:00,1.0,27.716820007993903,15.862392220301444,0.4159680291908358,27.8,13.1,20.1,608.5,1.35,341.0,65.48,0.0,1.344
2019-10-14,2019-10-14 13:27:00,1.0,27.096821692199697,16.019657406556057,0.410514678839597,24.0,9.1,17.05,608.5,1.97,396.0,65.78,1.5,1.23
2019-10-15,2019-10-15 13:27:00,1.0,28.4654416604916,15.637013931053776,0.4392042390156838,18.2,7.7,12.15,608.49,1.08,350.0,73.9,0.0,0.669
2019-10-16,2019-10-16 13:27:00,1.0,29.355799655355025,15.358486671304284,0.4779878917675315,21.1,11.2,15.57,608.47,1.21,357.0,50.04,0.0,0.444
2019-10-17,2019-10-17 13:27:00,1.0,30.027738070073863,15.1727904193342,0.5082206438366974,20.4,12.0,15.51,608.45,0.93,268.0,38.75,0.0,0.629
2019-10-18,2019-10-18 13:27:00,1.0,30.41295760360592,15.104479917737564,0.5443686178902798,20.5,12.1,15.77,608.43,0.91,182.0,31.08,2.9,0.742
2019-10-19,2019-10-19 13:27:00,1.0,30.174682679735582,15.212032203386984,0.5299692088600576,23.1,14.2,17.31,608.43,1.25,414.0,58.26,0.0,0.828
